,Timestamp,Working Electrode Voltage [V],Working Electrode Current [A],Temperature [C]
0,0.12384805001784116,-1.0691378116607666,-0.005654256325215101,0.0
1,0.22384812001837417,-1.112991452217102,-0.005654043518006802,0.0
2,0.323848040017765,-1.125283122062683,-0.005654002074152231,0.0
3,0.4238484800152946,-1.1296218633651733,-0.0056540099903941154,0.0
4,0.523848109995015,-1.131849765777588,-0.00565398158505559,0.0
5,0.6238480700121727,-1.1334006786346436,-0.005653980653733015,0.0
6,0.7238480999949388,-1.1345164775848389,-0.005653989966958761,0.0
7,0.8238482500019018,-1.1354480981826782,-0.0056540220975875854,0.0
8,0.9238481000065804,-1.1362601518630981,-0.005654004402458668,0.0
9,1.0238481700071134,-1.1370543241500854,-0.00565398670732975,0.0
10,1.1238481100008357,-1.1374372243881226,-0.005653997417539358,0.0
11,1.223848090012325,-1.1380330324172974,-0.005654001142829657,0.0
12,1.3238481699954718,-1.1372826099395752,-0.005654007196426392,0.0
13,1.4238481000065804,-1.1353516578674316,-0.005653999280184507,0.0
14,1.523848190001445,-1.1338510513305664,-0.00565400579944253,0.0
15,1.6238482100015972,-1.1309959888458252,-0.0056539964862167835,0.0
16,1.7238480999949388,-1.1274064779281616,-0.005654005333781242,0.0
17,1.8238481000007596,-1.1245810985565186,-0.0056539783254265785,0.0
18,1.9238481600186788,-1.1217730045318604,-0.005654023960232735,0.0
19,2.023848109995015,-1.117466688156128,-0.005653982516378164,0.0
20,2.1238480400061235,-1.1117308139801025,-0.005653992295265198,0.0
21,2.2238480400119442,-1.1078933477401733,-0.005653994157910347,0.0
22,2.3238481000007596,-1.1047606468200684,-0.005653962958604097,0.0
23,2.423848110018298,-1.1009750366210938,-0.005654030479490757,0.0
24,2.5238481700071134,-1.0979596376419067,-0.0056540039367973804,0.0
25,2.623848179995548,-1.095699429512024,-0.005653988569974899,0.0
26,2.723848290013848,-1.0926954746246338,-0.0056540220975875854,0.0
27,2.823848040017765,-1.0898478031158447,-0.005654016975313425,0.0
28,2.9238481000065804,-1.0890164375305176,-0.005654015112668276,0.0
29,3.023848190001445,-1.0881953239440918,-0.005653998348861933,0.0
30,3.1238481600012165,-1.085621953010559,-0.0056540146470069885,0.0
31,3.2238480400119442,-1.0822402238845825,-0.005654007196426392,0.0
32,3.323848200001521,-1.0797271728515625,-0.005653982516378164,0.0
33,3.4238481700012926,-1.0777324438095093,-0.005653997417539358,0.0
34,3.5238479700055905,-1.0760310888290405,-0.0056539843790233135,0.0
35,3.6238481900072657,-1.0743293762207031,-0.00565401092171669,0.0
36,3.723848099994939,-1.0699727535247803,-0.005654003471136093,0.0
37,3.8238481000007596,-1.0618067979812622,-0.005653988569974899,0.0
38,3.9238481000065804,-1.0572246313095093,-0.005654007196426392,0.0
39,4.023848170007113,-1.0578749179840088,-0.005653997417539358,0.0
40,4.123848100018222,-1.0602748394012451,-0.0056540207006037235,0.0
41,4.223848040011944,-1.0653064250946045,-0.005653967149555683,0.0
42,4.323848169995472,-1.0757988691329956,-0.005653994157910347,0.0
43,4.42384810000658,-1.0815540552139282,-0.005653997417539358,0.0
44,4.523848170007113,-1.083446979522705,-0.005654000211507082,0.0
45,4.623848170012934,-1.0812408924102783,-0.0056539843790233135,0.0
46,4.723848099994939,-1.077919363975525,-0.0056540039367973804,0.0
47,4.82384806999471,-1.07662034034729,-0.005653997417539358,0.0
48,4.923848170001293,-1.0750693082809448,-0.005654021631926298,0.0
49,5.023848170007113,-1.0732145309448242,-0.005653976928442717,0.0
50,5.123848150018603,-1.071397304534912,-0.005654033739119768,0.0
51,5.223848220019136,-1.0687848329544067,-0.005654018372297287,0.0
52,5.323848050000379,-1.0646473169326782,-0.005653992295265198,0.0
53,5.42384810000658,-1.0589265823364258,-0.00565398158505559,0.0
54,5.52384805001202,-1.0544735193252563,-0.005654005333781242,0.0
55,5.623848110000836,-1.0515087842941284,-0.005654025357216597,0.0
56,5.723848049994558,-1.0498532056808472,-0.005654002074152231,0.0
