,Timestamp,Working Electrode Voltage [V],Working Electrode Current [A],Temperature [C]
0,0.21848898997996002,0.804171085357666,0.0002962184080388397,0.0
1,0.4133389499038458,0.8062020540237427,0.00030690731364302337,0.0
2,0.608188989921473,0.8084467649459839,0.000306821457343176,0.0
3,0.8030389898922294,0.8103059530258179,0.0003087423392571509,0.0
4,0.9978888899786398,0.8121771812438965,0.0003071844985242933,0.0
5,1.1927389398915693,0.814096212387085,0.0003021374868694693,0.0
6,1.3875891600036994,0.816112756729126,0.00030417254311032593,0.0
7,1.5824391898931935,0.8180493712425232,0.00030428828904405236,0.0
8,1.7772889299085364,0.8200116157531738,0.0003012037486769259,0.0
9,1.9721391398925334,0.8220266103744507,0.00030350976157933474,0.0
10,2.1669889899203554,0.8239516615867615,0.0003039473376702517,0.0
11,2.361839129938744,0.8259236812591553,0.00030202241032384336,0.0
12,2.5566889599431306,0.8278911709785461,0.0003028433711733669,0.0
13,2.7515389699256048,0.829830527305603,0.00030423919088207185,0.0
14,2.946388979908079,0.8317724466323853,0.0003031425003428012,0.0
15,3.141238890006207,0.8337151408195496,0.00030201254412531853,0.0
16,3.336088949930854,0.8356480002403259,0.000304306362522766,0.0
17,3.5309390099719167,0.8375374674797058,0.00030330504523590207,0.0
18,3.7257889499887824,0.8394676446914673,0.00030083456658758223,0.0
19,3.9206390499603003,0.8414717316627502,0.000303748733131215,0.0
20,4.115488989977166,0.8433747291564941,0.0003035646805074066,0.0
21,4.310338919982314,0.8452975749969482,0.0003004070313181728,0.0
22,4.505188979906961,0.8472657203674316,0.000302813044982031,0.0
23,4.7000390499597415,0.849181056022644,0.00030318816425278783,0.0
24,4.8948889198945835,0.8511195778846741,0.0003005087492056191,0.0
25,5.089738969923928,0.8530662059783936,0.0003020782314706594,0.0
26,5.2845889799064025,0.8550050258636475,0.0003031149390153587,0.0
27,5.479438919923268,0.856942355632782,0.0003009172505699098,0.0
28,5.674289009999484,0.8588746190071106,0.00030042920843698084,0.0
29,5.869139049900696,0.8608487248420715,0.0003030479419976473,0.0
30,6.063988979905844,0.8627842664718628,0.0003014836984220892,0.0
31,6.2588389799930155,0.8646838665008545,0.00029945559799671173,0.0
32,6.453688979963772,0.8666867613792419,0.0003026977356057614,0.0
33,6.64853890996892,0.8685804009437561,0.00030164478812366724,0.0
34,6.843388979905285,0.8705399632453918,0.0002987954067066312,0.0
35,7.038238979992457,0.8725003600120544,0.00030218219035305083,0.0
36,7.233088979963213,0.8744393587112427,0.00030196172883734107,0.0
37,7.427938999957405,0.876413106918335,0.0002991388028021902,0.0
38,7.622788979904726,0.8783813714981079,0.0003014804096892476,0.0
39,7.817638949956745,0.8803078532218933,0.0003019791329279542,0.0
40,8.012488949927501,0.8822550177574158,0.00029986564186401665,0.0
41,8.207339069922455,0.8841702342033386,0.00030006992164999247,0.0
42,8.402189049986191,0.8861340284347534,0.0003021305601578206,0.0
43,8.597038919921033,0.8880845308303833,0.0003004407335538417,0.0
44,8.791888979962096,0.8899982571601868,0.0002991233777720481,0.0
45,8.98673902999144,0.8919901251792908,0.0003022850723937154,0.0
46,9.181588909938,0.8939257264137268,0.0003011477820109576,0.0
47,9.3764389998978,0.8958432674407959,0.000298545288387686,0.0
48,9.571289049927145,0.8978097438812256,0.0003019335272256285,0.0
49,9.766138979932293,0.8997442722320557,0.0003013421082869172,0.0
50,9.960989009938203,0.9017037749290466,0.0002987166226375848,0.0
51,10.155838919919915,0.9036337733268738,0.00030119193252176046,0.0
52,10.350688949925825,0.9055733680725098,0.00030146344215609133,0.0
53,10.545538989943452,0.9075243473052979,0.0002988781197927892,0.0
54,10.7403889199486,0.9094638228416443,0.00029962515691295266,0.0
55,10.935239049955271,0.9114192128181458,0.00030154475825838745,0.0
56,11.13008918997366,0.9133834838867188,0.00030000414699316025,0.0
57,11.324938969919458,0.9152939915657043,0.00029892692691646516,0.0
58,11.519788979901932,0.9172390103340149,0.0003012886445503682,0.0
59,11.714638979989104,0.9191261529922485,0.00030010586488060653,0.0
60,11.90948897995986,0.9210073351860046,0.00029779746546410024,0.0
61,12.104339049896225,0.9229681491851807,0.00030103069730103016,0.0
62,12.29918903997168,0.9249443411827087,0.00030043997685424984,0.0
63,12.494038969976828,0.9268924593925476,0.0002975226379930973,0.0
64,12.68888898997102,0.9288410544395447,0.00030037143733352423,0.0
65,12.883738949894905,0.930762529373169,0.0003006536280736327,0.0
66,13.078589079901576,0.9327145218849182,0.00029807985993102193,0.0
67,13.273438949952833,0.9346111416816711,0.0002988813794218004,0.0
68,13.468288920004852,0.9364750385284424,0.0002991934888996184,0.0
69,13.663139039999805,0.9384551048278809,0.0002971471403725445,0.0
70,13.857989019947127,0.9403913617134094,0.0002974154194816947,0.0
71,14.052839039941318,0.9422969818115234,0.00029900926165282726,0.0
72,14.247688920004293,0.944234311580658,0.0002982811420224607,0.0
73,14.442539069917984,0.9461764097213745,0.000296492304187268,0.0
74,14.637388979899697,0.9480816125869751,0.00029874095343984663,0.0
75,14.832239049952477,0.9500687718391418,0.0002989818749483675,0.0
76,15.027088989969343,0.952015221118927,0.00029652207740582526,0.0
77,15.221939219976775,0.9539132714271545,0.00029872104641981423,0.0
78,15.41678890993353,0.9558619856834412,0.0002990957582369447,0.0
79,15.61163897998631,0.9578289985656738,0.0002963414881378412,0.0
80,15.806488939910196,0.9597495794296265,0.000298502593068406,0.0
81,16.00133894989267,0.9616389870643616,0.000299321225611493,0.0
82,16.196189279900864,0.9636212587356567,0.0002972166985273361,0.0
83,16.391038919915445,0.965546190738678,0.000298031052807346,0.0
84,16.585888939909637,0.9674562811851501,0.0002994062379002571,0.0
85,16.780739069916308,0.9694167375564575,0.0002983525628224015,0.0
86,16.97558897989802,0.9713476896286011,0.0002971259818878025,0.0
87,17.170438969973475,0.9732339382171631,0.0002993387752212584,0.0
88,17.365288949920796,0.975193440914154,0.0002988178457599133,0.0
89,17.560138969914988,0.9771436452865601,0.00029658316634595394,0.0
90,17.75498897000216,0.9790779948234558,0.0002994190435856581,0.0
91,17.949838919914328,0.981015682220459,0.0002994763199239969,0.0
92,18.144689049921,0.9829837083816528,0.00029733270639553666,0.0
93,18.339538949890994,0.9848955869674683,0.00029929805896244943,0.0
94,18.534389239968732,0.9868130683898926,0.00030000737751834095,0.0
95,18.729238879983313,0.9888187050819397,0.00029778204043395817,0.0
96,18.924089189968072,0.9907130002975464,0.00029924657428637147,0.0
