,Timestamp,Working Electrode Voltage [V],Working Electrode Current [A],Temperature [C],Corrected Working Electrode Voltage [V]
0,0.07342977000007522,2.195988178253174,0.028270728886127472,0.0,1.4146135025694966
1,0.12342969999917841,2.1955697536468506,0.02827221155166626,0.0,1.414154098570347
2,0.1734296300001006,2.1957950592041016,0.02827274054288864,0.0,1.4143647833392023
3,0.22342971000034595,2.196490526199341,0.028272343799471855,0.0,1.4150712159257381
4,0.27342976999898383,2.197082281112671,0.02827262505888939,0.0,1.415655197110027
5,0.32342964000054053,2.197906732559204,0.02827182039618492,0.0,1.416501888629049
6,0.37342970999998215,2.198753833770752,0.028271041810512543,0.0,1.4173705091699957
7,0.42342963999908534,2.199800968170166,0.028271157294511795,0.0,1.4184144517071544
8,0.4734297899994999,2.2008302211761475,0.028270848095417023,0.0,1.4194522506669163
9,0.5234296899998299,2.202017307281494,0.028270261362195015,0.0,1.4206555534917862
10,0.5734297599992715,2.2033004760742188,0.028270138427615166,0.0,1.421942120073363
11,0.6234296399998129,2.2045044898986816,0.02827002853155136,0.0,1.4231491713151336
12,0.6734297599996353,2.205483913421631,0.028270086273550987,0.0,1.4241269989069552
13,0.7234296400001767,2.205894947052002,0.02827036753296852,0.0,1.4245302588082849
14,0.7734296899998299,2.206528663635254,0.028270432725548744,0.0,1.425162173533812
15,0.8234296899991023,2.2071895599365234,0.02827017568051815,0.0,1.4258301743026822
16,0.8734296399998129,2.2075321674346924,0.02827015519142151,0.0,1.426173348098993
17,0.923429770000439,2.2078988552093506,0.02827020175755024,0.0,1.4265387488324195
18,0.97342966999895,2.208495855331421,0.028270136564970016,0.0,1.4271375508122146
19,1.0234297000006336,2.209099531173706,0.028270216658711433,0.0,1.4277390129435807
20,1.0734296899991023,2.2094898223876953,0.02827037312090397,0.0,1.4281249796990303
21,1.1234296999991784,2.2098746299743652,0.028270233422517776,0.0,1.4285136484093963
22,1.1734296399990853,2.209796190261841,0.028269784525036812,0.0,1.4284476157743482
23,1.2234297599989077,2.209745407104492,0.028269708156585693,0.0,1.4283989433646203
24,1.273429759999999,2.209744691848755,0.02826933190226555,0.0,1.4284086274020373
25,1.3234297700000752,2.2099876403808594,0.02826947532594204,0.0,1.4286476118471474
26,1.3734297800001514,2.210054397583008,0.028269832953810692,0.0,1.428704484572634
27,1.4234297000002698,2.2105793952941895,0.028269488364458084,0.0,1.4292390063889324
28,1.4734297699997114,2.210641860961914,0.02826993726193905,0.0,1.4292890649791805
29,1.5234297000006336,2.2103168964385986,0.028270434588193893,0.0,1.4289503548555076
30,1.573429699999906,2.210268020629883,0.028269488364458084,0.0,1.4289276317246258
31,1.6234297699993476,2.210373640060425,0.028269313275814056,0.0,1.4290380904302
32,1.6734297000002698,2.2103631496429443,0.028269274160265923,0.0,1.4290286811273543
33,1.7234296999995422,2.210745334625244,0.028269393369555473,0.0,1.4294075712841003
34,1.7734296799990261,2.2116129398345947,0.028270069509744644,0.0,1.4302564886547624
35,1.823429699999906,2.2124738693237305,0.028270011767745018,0.0,1.4311190140750258
36,1.8734296999991784,2.2126290798187256,0.02827015146613121,0.0,1.431270363446325
37,1.9234296399990853,2.213148593902588,0.028269443660974503,0.0,1.4318094405569135
38,1.9734296999995422,2.2141783237457275,0.028269579634070396,0.0,1.4328354122396558
39,2.0234297000006336,2.215131998062134,0.028269384056329727,0.0,1.4337944921292363
40,2.073429699999906,2.216135025024414,0.028269587084650993,0.0,1.434791907591745
41,2.123429709999982,2.216930627822876,0.02826959639787674,0.0,1.4355872529819607
42,2.17342970000027,2.2172012329101562,0.028269626200199127,0.0,1.4358570343628525
43,2.223429699999542,2.217947006225586,0.028269503265619278,0.0,1.4366062054671347
44,2.273429729999407,2.218865394592285,0.028269829228520393,0.0,1.43751558454521
45,2.323429699999906,2.2211616039276123,0.02826947532594204,0.0,1.4398215753939003
46,2.373429639999813,2.2209672927856445,0.02827000990509987,0.0,1.439612489018589
47,2.42342970000027,2.220343589782715,0.028269406408071518,0.0,1.439005466070026
48,2.4734296599999652,2.220127820968628,0.028268851339817047,0.0,1.4388050387874245
49,2.5234297000006336,2.2207794189453125,0.028269393369555473,0.0,1.4394416556041687
50,2.573429699999906,2.2209722995758057,0.028269903734326363,0.0,1.4396204302627593
51,2.6234296900001937,2.222097873687744,0.028269493952393532,0.0,1.4407573303375392
52,2.6734296399990853,2.2237398624420166,0.028269587084650993,0.0,1.4423967450093476
53,2.7234297599989077,2.22529935836792,0.028269467875361443,0.0,1.443959535760805
54,2.7734297000006336,2.2250382900238037,0.028270158916711807,0.0,1.443679367724806
55,2.8234299199993984,2.2256431579589844,0.028269771486520767,0.0,1.4442949438430368
56,2.8734296900001937,2.225623369216919,0.028270132839679718,0.0,1.444265167661011
57,2.9234297500006505,2.2250921726226807,0.028269613161683083,0.0,1.443748334446922
58,2.9734298399998806,2.224085807800293,0.02826940268278122,0.0,1.442747787050903
59,3.023429639999449,2.2230234146118164,0.028268668800592422,0.0,1.4417056776322423
60,3.0734297700000752,2.222886800765991,0.02826850116252899,0.0,1.4415736971348523
61,3.1234296900001937,2.2230114936828613,0.028269462287425995,0.0,1.4416718255206942
62,3.1734297999992123,2.224153995513916,0.02826991118490696,0.0,1.4428019202742726
63,3.223429699999542,2.2252535820007324,0.028269723057746887,0.0,1.4439067064076663
64,3.273429639999449,2.2272896766662598,0.028270501643419266,0.0,1.4459212817437948
65,3.3234297599992715,2.227853298187256,0.02827070653438568,0.0,1.44647924028337
66,3.373429639999813,2.2286760807037354,0.028269823640584946,0.0,1.447326425101608
67,3.42342970000027,2.229454278945923,0.0282699353992939,0.0,1.4481015344448387
68,3.473429699999542,2.2303199768066406,0.02826998196542263,0.0,1.4489659452643244
69,3.523429759999999,2.232278347015381,0.028270574286580086,0.0,1.450907944308594
70,3.573429699999906,2.233595848083496,0.028270341455936432,0.0,1.4522318805828691
71,3.623429760000363,2.2331783771514893,0.0282702948898077,0.0,1.451815696692094
72,3.67342970000027,2.232722759246826,0.028270890936255455,0.0,1.4513436046596615
73,3.7234297599989077,2.233049154281616,0.028270110487937927,0.0,1.4516915705054998
74,3.773429639999449,2.2338662147521973,0.028270404785871506,0.0,1.4525004968754947
75,3.823429699999906,2.235168695449829,0.028270302340388298,0.0,1.4538058090638368
76,3.8734296999991784,2.2367217540740967,0.02826935052871704,0.0,1.4553851748108864
77,3.923429689999466,2.238816499710083,0.02826913632452488,0.0,1.4574858408365396
78,3.97342966999895,2.240272045135498,0.02827010490000248,0.0,1.4589146158043294
79,4.023429700000634,2.2415783405303955,0.02826930582523346,0.0,1.4602429968267678
80,4.073429709998891,2.241720199584961,0.028268972411751747,0.0,1.4603940710965544
81,4.123429690000194,2.241366147994995,0.028269615024328232,0.0,1.460022258337587
82,4.17342970000027,2.2412545680999756,0.028269443660974503,0.0,1.4599154147543012
83,4.223429640000177,2.241178512573242,0.028269201517105103,0.0,1.459846051841974
84,4.273429759999999,2.2416775226593018,0.028269799426198006,0.0,1.460328536318615
85,4.323429689999102,2.2409417629241943,0.028268830850720406,0.0,1.4596195470411328
86,4.373429780000151,2.238377571105957,0.02826925367116928,0.0,1.4570436688885091
87,4.4234298299998045,2.238548994064331,0.028269624337553978,0.0,1.4572048469986765
88,4.473429699999542,2.239975690841675,0.028269365429878235,0.0,1.4586386997252703
89,4.5234298599989415,2.2436587810516357,0.028269318863749504,0.0,1.462323076976463
90,4.573429709998891,2.2339394092559814,0.028270158916711807,0.0,1.4525804869569838
91,4.623429690000194,2.2276649475097656,0.028269993141293526,0.0,1.4463106070775538
92,4.67342988999917,2.2282707691192627,0.028269900009036064,0.0,1.4469190027695147
93,4.723429640000177,2.22955584526062,0.028269771486520767,0.0,1.4482076311446725
94,4.773429759999999,2.2309441566467285,0.028269808739423752,0.0,1.4495949128977954
95,4.8234297599992715,2.231710433959961,0.02826940268278122,0.0,1.4503724132105709
96,4.873429699999178,2.2324230670928955,0.028269661590456963,0.0,1.4510778903942554
97,4.923429660000693,2.2327358722686768,0.028269102796912193,0.0,1.4514061400648206
98,4.973429640000177,2.232653856277466,0.028269359841942787,0.0,1.451317019606009
99,5.023429779999788,2.2330780029296875,0.02826906181871891,0.0,1.4517494033221154
100,5.07342977999906,2.2339444160461426,0.028270060196518898,0.0,1.4525882222745565
101,5.123429699999178,2.234254837036133,0.028269236907362938,0.0,1.4529213981535285
102,5.173429930000566,2.233945608139038,0.028270073235034943,0.0,1.4525890539959072
103,5.223429699999542,2.2344274520874023,0.02826998382806778,0.0,1.453073369063437
104,5.273429779999788,2.2349512577056885,0.028270458802580833,0.0,1.4535840468611567
105,5.323429649999525,2.2352044582366943,0.02827027440071106,0.0,1.4538423440754413
106,5.373429709999982,2.235430955886841,0.028269872069358826,0.0,1.454079961761832
107,5.423429720000058,2.2359673976898193,0.028269626200199127,0.0,1.4546231991425156
108,5.473429759998908,2.2364139556884766,0.028269940987229347,0.0,1.4550610567424447
109,5.523429849999957,2.237029552459717,0.02827046811580658,0.0,1.4556620842069385
110,5.5734296400005405,2.237657070159912,0.028270304203033447,0.0,1.4562941322922707
111,5.623429699999178,2.238192081451416,0.028270164504647255,0.0,1.4568330047074705
112,5.67342970000027,2.238537311553955,0.028269607573747635,0.0,1.457193627823144
113,5.723429719999331,2.2397875785827637,0.02826889045536518,0.0,1.4584637152869253
114,5.77342968999983,2.24128794670105,0.02826957032084465,0.0,1.4599452926032246
115,5.8234297599992715,2.2427539825439453,0.028269272297620773,0.0,1.4614195655100046
116,5.873429769999348,2.2445147037506104,0.02826850488781929,0.0,1.4632014971561729
117,5.92342970000027,2.245129346847534,0.028268881142139435,0.0,1.4638057409599423
118,5.973429640000177,2.2452991008758545,0.02826947532594204,0.0,1.4639590723421425
119,6.023429740000211,2.245692014694214,0.028269514441490173,0.0,1.4643509050458667
120,6.073429770000075,2.2459914684295654,0.02826971374452114,0.0,1.4646448502447456
121,6.123429650000617,2.244682788848877,0.028270414099097252,0.0,1.463316813563928
122,6.173429689999466,2.2454993724823,0.028270091861486435,0.0,1.4641423035226762
123,6.223429699999542,2.2465434074401855,0.028270142152905464,0.0,1.4651849484760313
124,6.273429920000126,2.246748447418213,0.028270570561289787,0.0,1.4653781476747243
125,6.323429699999906,2.245375633239746,0.028270483016967773,0.0,1.4640077531337736
126,6.373429760000363,2.2468557357788086,0.028270460665225983,0.0,1.4654884734526274
127,6.423429759999635,2.2428226470947266,0.028271205723285675,0.0,1.4614347921088338
128,6.473430129999542,2.226194143295288,0.028271107003092766,0.0,1.444809016836807
129,6.52342968999983,2.2245852947235107,0.028269998729228973,0.0,1.4432307998463512
130,6.573429699999906,2.2243828773498535,0.028270205482840538,0.0,1.4430226680096236
131,6.623429709999982,2.225081443786621,0.02826979011297226,0.0,1.4437327148541808
132,6.673429959999339,2.2260429859161377,0.028269900009036064,0.0,1.4446912195663897
133,6.723429699999542,2.2271456718444824,0.028269948437809944,0.0,1.4457925669718534
134,6.77342968999983,2.228353977203369,0.028270535171031952,0.0,1.446984655611217
135,6.8234298000006675,2.2294352054595947,0.0282706581056118,0.0,1.44806248607859
136,6.873429639999813,2.23004412651062,0.02827024646103382,0.0,1.4486827845741064
137,6.92342970000027,2.2303194999694824,0.028269127011299133,0.0,1.4489890985041856
138,6.973429759998908,2.2307050228118896,0.02826898731291294,0.0,1.4493784824702889
139,7.023429679999026,2.231170892715454,0.028269218280911446,0.0,1.4498379686493426
140,7.07342977999906,2.2314140796661377,0.028269566595554352,0.0,1.4500715285316108
141,7.123429819999728,2.2305684089660645,0.028269443660974503,0.0,1.44922925562039
142,7.173429989999931,2.230229616165161,0.028269460424780846,0.0,1.4488899994846434
143,7.223429749999923,2.230038642883301,0.02826952002942562,0.0,1.448697378790006
144,7.273429670000041,2.2303895950317383,0.02826954424381256,0.0,1.4490476616770027
145,7.323429699999906,2.230562448501587,0.02826913818717003,0.0,1.4492317381463944
146,7.373429639999813,2.230830669403076,0.028269723057746887,0.0,1.44948379381001
147,7.423429759999635,2.2309224605560303,0.028269967064261436,0.0,1.4495688408669083
148,7.4734296900005575,2.2320377826690674,0.028269976377487183,0.0,1.4506839055716991
149,7.523429799999576,2.232577085494995,0.02826998196542263,0.0,1.451223053952679
150,7.573429820000456,2.234898090362549,0.028269797563552856,0.0,1.4535491555035114
151,7.623429639999813,2.2297446727752686,0.02826988510787487,0.0,1.448393318278715
152,7.67342970000027,2.2221126556396484,0.028269948437809944,0.0,1.4407595507670194
153,7.723429780000515,2.221827507019043,0.028270915150642395,0.0,1.4404476831704378
154,7.773429729999407,2.2218515872955322,0.028270579874515533,0.0,1.4404810301437974
155,7.823429699999906,2.222195863723755,0.02827039547264576,0.0,1.4408304032552985
156,7.873429760000363,2.2228646278381348,0.02827034890651703,0.0,1.4415004544109107
157,7.92342970000027,2.2229197025299072,0.02827073447406292,0.0,1.4415448724012823
158,7.973429759998908,2.223391532897949,0.028270656242966652,0.0,1.4420188649985939
159,8.023429769998984,2.224369764328003,0.02827051468193531,0.0,1.4430010090339929
160,8.073429629999737,2.2248787879943848,0.028270261362195015,0.0,1.4435170342046768
161,8.123429809998925,2.22456431388855,0.028270108625292778,0.0,1.4432067815940828
162,8.17342970000027,2.224458932876587,0.028269970789551735,0.0,1.4431052102241664
163,8.223429710000346,2.224006414413452,0.028269756585359573,0.0,1.4426586121506988
164,8.273429700000634,2.223813533782959,0.028269728645682335,0.0,1.442466503744945
165,8.323429789999864,2.2239766120910645,0.028269844129681587,0.0,1.442626390190795
166,8.373429699999178,2.22455096244812,0.028269458562135696,0.0,1.4432113972492515
167,8.423429869999381,2.2246527671813965,0.02826944924890995,0.0,1.4433134593907742
168,8.473429690000557,2.2252871990203857,0.028269369155168533,0.0,1.4439501049406824
169,8.523429700000634,2.226026773452759,0.028269294649362564,0.0,1.4446917386390268
170,8.573429770000075,2.2265918254852295,0.028269290924072266,0.0,1.445256893634796
171,8.62342967999939,2.2245442867279053,0.02827048860490322,0.0,1.443176252176985
172,8.67342970000027,2.2250349521636963,0.028270170092582703,0.0,1.4436757209748028
173,8.723429640000177,2.2255663871765137,0.028270786628127098,0.0,1.4441901155617087
174,8.77342963999945,2.2263379096984863,0.02827063575387001,0.0,1.444965808097273
175,8.823429689999102,2.226915121078491,0.02826908975839615,0.0,1.44558574924618
176,8.87342962999901,2.2273526191711426,0.028269954025745392,0.0,1.4459993598535656
177,8.92342970000027,2.227782964706421,0.02827003225684166,0.0,1.4464275431595741
178,8.973429769999711,2.2284154891967773,0.028270268812775612,0.0,1.4470535294804723
179,9.023429759999999,2.2292368412017822,0.02827039733529091,0.0,1.4478713292516767
180,9.073429649999525,2.230189561843872,0.028270022943615913,0.0,1.4488343977052718
181,9.123429760000363,2.230931282043457,0.028269529342651367,0.0,1.4495897605419157
182,9.173429680000481,2.2317941188812256,0.028269918635487556,0.0,1.450441837714985
