,Timestamp,Working Electrode Voltage [V],Working Electrode Current [A],Temperature [C]
0,0.2184873600000401,1.5970661640167236,0.03469524160027504,0.0
0,0.41333738000002995,1.595167875289917,0.034661345183849335,0.0
0,0.6081873100000621,1.5932284593582153,0.03448240086436272,0.0
0,0.8030372700000044,1.5913572311401367,0.034129295498132706,0.0
0,0.9978873100000101,1.5893887281417847,0.03366932272911072,0.0
0,1.192737319999992,1.5873994827270508,0.0331345833837986,0.0
0,1.3875871899999765,1.585435390472412,0.03242726996541023,0.0
0,1.5824373899999955,1.583467960357666,0.031837012618780136,0.0
0,1.7772873200000276,1.581523060798645,0.031173739582300186,0.0
0,1.9721372500000598,1.5795303583145142,0.030785128474235535,0.0
0,2.1669873000000734,1.577589988708496,0.030485747382044792,0.0
0,2.3618373000000474,1.5757185220718384,0.030191104859113693,0.0
0,2.5566873000000214,1.5736958980560303,0.02994823269546032,0.0
0,2.7515372899999875,1.5717952251434326,0.02973245643079281,0.0
0,2.946387290000075,1.569819688796997,0.02960612252354622,0.0
0,3.141237530000012,1.5678256750106812,0.02947884611785412,0.0
0,3.3360872700000073,1.565863847732544,0.029478099197149277,0.0
0,3.5309372599999733,1.563971996307373,0.02942219376564026,0.0
0,3.725787299999979,1.561935305595398,0.029398396611213684,0.0
0,3.920637260000035,1.5599905252456665,0.02931351587176323,0.0
0,4.115487300000041,1.558063268661499,0.029271559789776802,0.0
0,4.310337290000007,1.556103229522705,0.02917730249464512,0.0
0,4.505187289999981,1.554085612297058,0.02907710336148739,0.0
0,4.700037300000076,1.5521785020828247,0.02898484840989113,0.0
0,4.894887290000042,1.5502550601959229,0.02922677807509899,0.0
0,5.089737360000072,1.5482449531555176,0.02956743724644184,0.0
0,5.284587370000054,1.5463660955429077,0.02962525002658367,0.0
0,5.47943736000002,1.5444111824035645,0.029660185799002647,0.0
0,5.674287769999978,1.5424305200576782,0.029737813398241997,0.0
0,5.869137359999968,1.5405187606811523,0.029708825051784515,0.0
0,6.06398721000005,1.5386115312576294,0.03032783605158329,0.0
0,6.258837400000061,1.5367836952209473,0.03173408284783363,0.0
0,6.453687380000019,1.534919023513794,0.03262421488761902,0.0
0,6.648537300000044,1.5329753160476685,0.032541751861572266,0.0
0,6.843387300000018,1.5309791564941406,0.03254329040646553,0.0
0,7.0382373099999995,1.529085397720337,0.032479315996170044,0.0
0,7.2330873199999814,1.5271000862121582,0.03235090523958206,0.0
0,7.427937300000053,1.5251522064208984,0.03223823383450508,0.0
0,7.622787360000075,1.5232465267181396,0.03219909593462944,0.0
0,7.817637429999991,1.5212204456329346,0.03206146880984306,0.0
0,8.012487360000023,1.519299030303955,0.03194580227136612,0.0
0,8.207337270000039,1.517319679260254,0.03207429125905037,0.0
0,8.402187270000013,1.5153460502624512,0.03198340907692909,0.0
0,8.597037240000077,1.5134589672088623,0.031891077756881714,0.0
0,8.791887240000051,1.511531114578247,0.03177199140191078,0.0
0,8.986737309999967,1.5095516443252563,0.03171355649828911,0.0
0,9.181587390000004,1.5075831413269043,0.03158662095665932,0.0
0,9.37643730000002,1.5055732727050781,0.03166447952389717,0.0
0,9.571287299999995,1.5036782026290894,0.03170385956764221,0.0
0,9.766137230000027,1.5017385482788086,0.03154391795396805,0.0
0,9.960987300000056,1.49970281124115,0.031439408659935,0.0
0,10.155837360000078,1.4977947473526,0.03130662441253662,0.0
0,10.350687210000046,1.495861530303955,0.031308598816394806,0.0
0,10.545537270000068,1.493898868560791,0.031202297657728195,0.0
0,10.74038728000005,1.4920215606689453,0.031170563772320747,0.0
0,10.935237330000064,1.4900933504104614,0.03146851807832718,0.0
0,11.130087300000014,1.488108515739441,0.03174149617552757,0.0
0,11.32493728999998,1.4862263202667236,0.031663890928030014,0.0
0,11.519787510000015,1.484253168106079,0.0315658375620842,0.0
0,11.714637359999983,1.4822816848754883,0.03143703192472458,0.0
0,11.909487290000015,1.4803736209869385,0.031168274581432343,0.0
0,12.104337240000064,1.4783458709716797,0.030962960794568062,0.0
0,12.299187299999971,1.4764307737350464,0.03076649270951748,0.0
0,12.494037370000001,1.4744387865066528,0.03036079742014408,0.0
0,12.688887359999967,1.4724948406219482,0.030040372163057327,0.0
0,12.883737370000063,1.4705803394317627,0.02969307452440262,0.0
0,13.078587240000047,1.4685289859771729,0.02951190061867237,0.0
0,13.273437270000045,1.4666255712509155,0.029225356876850128,0.0
0,13.468287239999995,1.46468186378479,0.02891327440738678,0.0
0,13.663137370000072,1.4626585245132446,0.028681127354502678,0.0
0,13.857987309999999,1.460738182067871,0.02842828817665577,0.0
0,14.05283731999998,1.458783745765686,0.028165627270936966,0.0
0,14.247687359999986,1.4567608833312988,0.028116488829255104,0.0
0,14.442537259999995,1.4548678398132324,0.0279520433396101,0.0
0,14.637387289999992,1.452913522720337,0.027676085010170937,0.0
0,14.832237260000056,1.4508569240570068,0.028085118159651756,0.0
0,15.027087270000038,1.448901891708374,0.02800062857568264,0.0
0,15.221937270000012,1.4469506740570068,0.02793313004076481,0.0
0,15.416787330000034,1.4449713230133057,0.027722379192709923,0.0
0,15.611637500000029,1.4429681301116943,0.027786381542682648,0.0
0,15.806487270000048,1.4411165714263916,0.027950216084718704,0.0
0,16.001337300000046,1.4391889572143555,0.02788875810801983,0.0
0,16.19618729000001,1.4371494054794312,0.02774292416870594,0.0
0,16.391037289999986,1.4352511167526245,0.027572648599743843,0.0
0,16.585887299999968,1.4332818984985352,0.027470016852021217,0.0
0,16.780737369999997,1.4312818050384521,0.02741115912795067,0.0
0,16.97558723999998,1.4293721914291382,0.027191810309886932,0.0
0,17.170437380000067,1.427424430847168,0.02697157859802246,0.0
0,17.365287570000078,1.4254318475723267,0.026794498786330223,0.0
0,17.560137740000073,1.4235000610351562,0.026665668934583664,0.0
0,17.754987260000007,1.4215624332427979,0.02645520120859146,0.0
0,17.94983725999998,1.4195616245269775,0.02637527883052826,0.0
0,18.144687320000003,1.4176130294799805,0.026220187544822693,0.0
0,18.339537430000064,1.4156641960144043,0.025965113192796707,0.0
0,18.53438730000005,1.4136875867843628,0.025748029351234436,0.0
0,18.72923736000007,1.4116734266281128,0.025477372109889984,0.0
0,18.924087240000063,1.4098483324050903,0.02512984909117222,0.0
0,19.11893730999998,1.4077891111373901,0.024843594059348106,0.0
0,19.31378724000001,1.40565824508667,0.024444106966257095,0.0
0,19.50863748000006,1.403570532798767,0.02402358129620552,0.0
0,19.703487360000054,1.4016762971878052,0.02390672266483307,0.0
0,19.89833727000007,1.3994044065475464,0.023772116750478745,0.0
0,20.093187270000044,1.3976463079452515,0.023736387491226196,0.0
0,20.28803744000004,1.395734429359436,0.02357276901602745,0.0
0,20.482887360000063,1.3933779001235962,0.02338413894176483,0.0
0,20.677737510000043,1.39158296585083,0.02318895421922207,0.0
0,20.87258724000003,1.3897920846939087,0.023067904636263847,0.0
0,21.06743730000005,1.3873711824417114,0.02294227108359337,0.0
0,21.26228741,1.3854984045028687,0.022812647745013237,0.0
0,21.4571373,1.3838269710540771,0.022661052644252777,0.0
0,21.65198736000002,1.3813421726226807,0.02256593108177185,0.0
0,21.846837320000077,1.37953519821167,0.022457880899310112,0.0
0,22.041687290000027,1.377804160118103,0.022391410544514656,0.0
0,22.236537259999977,1.3755366802215576,0.0222922470420599,0.0
0,22.431387270000073,1.373412847518921,0.022203078493475914,0.0
0,22.626237270000047,1.371750831604004,0.022104039788246155,0.0
0,22.821087300000045,1.3695685863494873,0.02206021174788475,0.0
0,23.01593737999997,1.3673821687698364,0.02200583554804325,0.0
0,23.210787299999993,1.3656560182571411,0.021936245262622833,0.0
0,23.405637290000072,1.3637710809707642,0.021889513358473778,0.0
0,23.600487410000028,1.3615690469741821,0.02189645916223526,0.0
0,23.795337379999978,1.3598219156265259,0.02187931351363659,0.0
0,23.99018736000005,1.3580141067504883,0.021804893389344215,0.0
0,24.185037340000008,1.355580449104309,0.02185814268887043,0.0
0,24.37988727000004,1.353942632675171,0.021873600780963898,0.0
0,24.574737389999996,1.3522001504898071,0.021808432415127754,0.0
0,24.769587269999988,1.3497345447540283,0.021870126947760582,0.0
0,24.964437309999994,1.3479154109954834,0.021939562633633614,0.0
0,25.159287300000074,1.3463345766067505,0.022038668394088745,0.0
0,25.354137310000056,1.3441874980926514,0.02219604328274727,0.0
0,25.548987290000014,1.3423962593078613,0.022220857441425323,0.0
0,25.743837360000043,1.3408299684524536,0.022415928542613983,0.0
0,25.938687360000017,1.3387147188186646,0.022528935223817825,0.0
0,26.13353735999999,1.3365305662155151,0.02251245453953743,0.0
0,26.32838730000003,1.3349961042404175,0.02271376922726631,0.0
0,26.52323727999999,1.3329919576644897,0.022932004183530807,0.0
0,26.71808721000002,1.3308955430984497,0.023238368332386017,0.0
0,26.912937270000043,1.3292285203933716,0.02357982099056244,0.0
0,27.10778743000003,1.3274083137512207,0.02389269508421421,0.0
0,27.30263782999998,1.3253846168518066,0.02413831651210785,0.0
0,27.497487240000055,1.323642611503601,0.02436375804245472,0.0
0,27.692337329999987,1.321882963180542,0.024543942883610725,0.0
0,27.887187570000037,1.3197636604309082,0.024681590497493744,0.0
0,28.082037369999966,1.3179367780685425,0.024823160842061043,0.0
0,28.27688728999999,1.316136121749878,0.025052959099411964,0.0
0,28.47173736000002,1.3140780925750732,0.025264224037528038,0.0
0,28.66658730000006,1.3121949434280396,0.025373907759785652,0.0
0,28.861437460000047,1.3103402853012085,0.025400307029485703,0.0
0,29.056287269999984,1.3083043098449707,0.025417154654860497,0.0
0,29.251137240000048,1.306384801864624,0.025360174477100372,0.0
0,29.445987260000038,1.3044265508651733,0.02530962973833084,0.0
0,29.640837359999978,1.3024725914001465,0.025150857865810394,0.0
0,29.83568723999997,1.3005110025405884,0.025050697848200798,0.0
0,30.03053731,1.2985873222351074,0.024965466931462288,0.0
0,30.225387299999966,1.296635627746582,0.024951504543423653,0.0
0,30.420237240000006,1.2946640253067017,0.024981241673231125,0.0
0,30.615087300000027,1.2928173542022705,0.025331726297736168,0.0
0,30.80993725999997,1.2911748886108398,0.027541926130652428,0.0
0,31.00478731999999,1.289284586906433,0.027590082958340645,0.0
0,31.19963747999998,1.287253975868225,0.027490811422467232,0.0
0,31.394487270000013,1.2853728532791138,0.02738182246685028,0.0
0,31.58933725999998,1.2833422422409058,0.027228301391005516,0.0
0,31.784187390000056,1.2814204692840576,0.02700611762702465,0.0
0,31.979037680000033,1.2794978618621826,0.026982303708791733,0.0
0,32.17388730000005,1.2774642705917358,0.02680094726383686,0.0
0,32.36873730000002,1.2755532264709473,0.026569100096821785,0.0
0,32.563587299999995,1.273580551147461,0.02639145776629448,0.0
0,32.758437290000074,1.2715935707092285,0.02616347186267376,0.0
0,32.95328729000005,1.2696547508239746,0.026298901066184044,0.0
0,33.14813723999998,1.2677040100097656,0.02656409703195095,0.0
0,33.342987300000004,1.265749454498291,0.026484111323952675,0.0
0,33.53783727000007,1.2637935876846313,0.02638278529047966,0.0
0,33.73268727000004,1.2618521451950073,0.02627173252403736,0.0
0,33.927537659999984,1.2599294185638428,0.02614438720047474,0.0
0,34.122387239999966,1.2579331398010254,0.02602100744843483,0.0
0,34.31723728999998,1.2559444904327393,0.02597961388528347,0.0
0,34.51208729000007,1.2540409564971924,0.02587045170366764,0.0
0,34.70693739000001,1.2520467042922974,0.025854280218482018,0.0
0,34.901787300000024,1.250088095664978,0.025757458060979843,0.0
0,35.096637240000064,1.248171091079712,0.025910634547472,0.0
0,35.291487329999995,1.246142864227295,0.02585289627313614,0.0
0,35.48633732999997,1.2442477941513062,0.02593310922384262,0.0
0,35.68118781999999,1.2423789501190186,0.026667995378375053,0.0
0,35.87603751000006,1.2405468225479126,0.027775118127465248,0.0
0,36.07088729999998,1.2386490106582642,0.028660889714956284,0.0
