,Timestamp,Working Electrode Voltage [V],Working Electrode Current [A],Temperature [C]
0,0.12350793999212328,-0.9568004012107849,-0.005654241889715195,0.0
1,0.2235079799866071,-1.160917043685913,-0.005653993226587772,0.0
2,0.32350806999602355,-1.3056824207305908,-0.0056540267542004585,0.0
3,0.4235079299978679,-1.3375555276870728,-0.005653978791087866,0.0
4,0.5235079799895175,-1.3516812324523926,-0.005654002074152231,0.0
5,0.6235079799953382,-1.3595621585845947,-0.005653991363942623,0.0
6,0.7235079799866071,-1.3657461404800415,-0.005654001142829657,0.0
7,0.8235079799924279,-1.3718798160552979,-0.005654013250023127,0.0
8,0.9235080899961758,-1.3785806894302368,-0.005653987638652325,0.0
9,1.0235080199927324,-1.3858672380447388,-0.005653992760926485,0.0
10,1.1235079799953382,-1.3929438591003418,-0.005654013250023127,0.0
11,1.2235079199890606,-1.3987352848052979,-0.005653994157910347,0.0
12,1.3235079799924279,-1.4025466442108154,-0.005654007196426392,0.0
13,1.4235079799982486,-1.4043142795562744,-0.005654006265103817,0.0
14,1.5235080499987816,-1.4044660329818726,-0.005654003471136093,0.0
15,1.6235080499900505,-1.4038182497024536,-0.005653982516378164,0.0
16,1.723507979986607,-1.4027409553527832,-0.005654022563248873,0.0
17,1.8235079799924279,-1.4013558626174927,-0.0056540039367973804,0.0
18,1.9235079799982486,-1.3999649286270142,-0.005653990898281336,0.0
19,2.0235081799910404,-1.3986257314682007,-0.005654018372297287,0.0
20,2.1235079199977918,-1.3972402811050415,-0.005654018372297287,0.0
21,2.223508019989822,-1.3958017826080322,-0.005653976928442717,0.0
22,2.323507979992428,-1.394405484199524,-0.005653988104313612,0.0
23,2.4235079199861502,-1.3930463790893555,-0.005654016509652138,0.0
24,2.523507919991971,-1.3917001485824585,-0.00565398158505559,0.0
25,2.6235079199977918,-1.3903799057006836,-0.005654007662087679,0.0
26,2.7235080399987055,-1.389114260673523,-0.005654000677168369,0.0
27,2.8235081199964043,-1.3879209756851196,-0.005654007196426392,0.0
28,2.923507929997868,-1.3867676258087158,-0.005654033739119768,0.0
29,3.0235079299891368,-1.3856679201126099,-0.005653988104313612,0.0
30,3.1235080099868355,-1.384643316268921,-0.005654013250023127,0.0
31,3.2235079999954905,-1.3836578130722046,-0.0056539857760071754,0.0
32,3.32350804998714,-1.3827522993087769,-0.0056539857760071754,0.0
33,3.4235079199861502,-1.3818538188934326,-0.005654017906636,0.0
34,3.5235079799895175,-1.381010890007019,-0.0056539843790233135,0.0
35,3.6235079799953382,-1.380208969116211,-0.005653955042362213,0.0
36,3.7235079199890606,-1.3794883489608765,-0.005654025357216597,0.0
37,3.823507979992428,-1.378856897354126,-0.0056540039367973804,0.0
38,3.9235079199861502,-1.3782411813735962,-0.005653975065797567,0.0
39,4.0235079799895175,-1.3775780200958252,-0.0056539783254265785,0.0
40,4.123508019998553,-1.376903772354126,-0.005654008127748966,0.0
41,4.2235079999954905,-1.376245141029358,-0.005654008127748966,0.0
42,4.323507979992428,-1.3756475448608398,-0.00565398158505559,0.0
43,4.423507979998249,-1.3750827312469482,-0.005654003471136093,0.0
44,4.5235079799895175,-1.3745650053024292,-0.005654001608490944,0.0
45,4.623507979995338,-1.3740339279174805,-0.005654000677168369,0.0
46,4.723508029986988,-1.3735226392745972,-0.005653987638652325,0.0
47,4.823507979992428,-1.373062014579773,-0.005653997417539358,0.0
48,4.923507979998249,-1.3726041316986084,-0.005654008127748966,0.0
49,5.0235079799895175,-1.3721938133239746,-0.005654002074152231,0.0
50,5.123507919997792,-1.3718202114105225,-0.005654024891555309,0.0
51,5.223507979986607,-1.3713549375534058,-0.005653976928442717,0.0
52,5.323507929992047,-1.370989441871643,-0.005654000677168369,0.0
53,5.423507979998249,-1.3706482648849487,-0.005654017906636,0.0
54,5.523508049998782,-1.3703718185424805,-0.005653995554894209,0.0
55,5.623508069998934,-1.370134949684143,-0.005654003471136093,0.0
56,5.723508019989822,-1.3699195384979248,-0.005654019769281149,0.0
57,5.823507979992428,-1.3696327209472656,-0.005653978791087866,0.0
58,5.923507989995414,-1.3693630695343018,-0.005654000211507082,0.0
59,6.0235079799895175,-1.3690929412841797,-0.0056539843790233135,0.0
60,6.123507979995338,-1.368847370147705,-0.00565398158505559,0.0
61,6.223507939997944,-1.3685665130615234,-0.005654016975313425,0.0
62,6.323507979992428,-1.368285059928894,-0.005654001608490944,0.0
63,6.423508049992961,-1.3680121898651123,-0.0056540207006037235,0.0
64,6.5235079799895175,-1.367750883102417,-0.005653967149555683,0.0
65,6.623508039992885,-1.3675096035003662,-0.0056540220975875854,0.0
66,6.723507979986607,-1.3672330379486084,-0.005654011853039265,0.0
67,6.823507979992428,-1.3669615983963013,-0.005653980653733015,0.0
68,6.923507939995034,-1.36672043800354,-0.005654013250023127,0.0
69,7.0235079799895175,-1.3664934635162354,-0.0056539843790233135,0.0
70,7.123507979995338,-1.3662959337234497,-0.005654002074152231,0.0
71,7.223508049995871,-1.3660144805908203,-0.005653997417539358,0.0
72,7.323508039989974,-1.365778923034668,-0.005653980188071728,0.0
73,7.423507939995034,-1.3655009269714355,-0.005654005333781242,0.0
74,7.5235079799895175,-1.365312099456787,-0.005654007196426392,0.0
75,7.6235080499900505,-1.365078091621399,-0.005654001608490944,0.0
76,7.7235080399987055,-1.364728331565857,-0.005653995089232922,0.0
77,7.823507979992428,-1.3645479679107666,-0.005653998348861933,0.0
78,7.92350799999258,-1.3644191026687622,-0.005653983447700739,0.0
79,8.023507999998401,-1.3643033504486084,-0.005653993226587772,0.0
80,8.123508119999315,-1.3642585277557373,-0.0056539964862167835,0.0
81,8.223508049995871,-1.3641166687011719,-0.0056540025398135185,0.0
82,8.323507989989594,-1.363879919052124,-0.005654027219861746,0.0
83,8.42350791998615,-1.363676905632019,-0.005654018372297287,0.0
84,8.523507979989517,-1.363407015800476,-0.005654002074152231,0.0
85,8.623507979995338,-1.3631854057312012,-0.005654021631926298,0.0
86,8.723508049995871,-1.3629939556121826,-0.0056539662182331085,0.0
87,8.823508059998858,-1.362917423248291,-0.005654005333781242,0.0
88,8.923507989995414,-1.362749457359314,-0.0056540220975875854,0.0
89,9.023507919991971,-1.3626824617385864,-0.005654007196426392,0.0
90,9.123508279997623,-1.362568736076355,-0.005653988104313612,0.0
91,9.223507989998325,-1.3625330924987793,-0.0056539964862167835,0.0
92,9.323507919994881,-1.3624579906463623,-0.005653977394104004,0.0
93,9.423508039995795,-1.3623021841049194,-0.005654011853039265,0.0
94,9.523508049998782,-1.3621454238891602,-0.005654006265103817,0.0
95,9.623507979995338,-1.3622666597366333,-0.00565400579944253,0.0
96,9.72350791998906,-1.362094521522522,-0.005653988104313612,0.0
97,9.823507979992428,-1.3616313934326172,-0.0056540099903941154,0.0
98,9.92350791998615,-1.3612773418426514,-0.005654023494571447,0.0
99,10.023507989986683,-1.3610867261886597,-0.005653969012200832,0.0
100,10.12350804999005,-1.360909342765808,-0.005654031876474619,0.0
101,10.223507979986607,-1.3608489036560059,-0.005653992760926485,0.0
102,10.32350804998714,-1.3608105182647705,-0.005654025357216597,0.0
103,10.423508009989746,-1.3610090017318726,-0.0056539964862167835,0.0
104,10.523507979989517,-1.360883355140686,-0.005654024425894022,0.0
105,10.623507979995338,-1.360830307006836,-0.0056540207006037235,0.0
106,10.72350791998906,-1.3608763217926025,-0.005653980188071728,0.0
107,10.823508039989974,-1.3608440160751343,-0.005654007662087679,0.0
108,10.923508419989957,-1.3606125116348267,-0.005654007196426392,0.0
109,11.023507979989517,-1.3605363368988037,-0.005654029082506895,0.0
110,11.123507979995338,-1.3604438304901123,-0.00565396249294281,0.0
111,11.223508049995871,-1.3606027364730835,-0.005654000677168369,0.0
112,11.32350804998714,-1.3606061935424805,-0.00565403513610363,0.0
113,11.423508069987292,-1.3605815172195435,-0.005653993226587772,0.0
114,11.523507919991971,-1.3603802919387817,-0.005654001142829657,0.0
115,11.623507979995338,-1.3603729009628296,-0.005653989966958761,0.0
116,11.723507939997944,-1.3603931665420532,-0.005653999280184507,0.0
117,11.823508069996024,-1.3601844310760498,-0.005653995554894209,0.0
118,11.923508189996937,-1.360072374343872,-0.005654002074152231,0.0
119,12.023508049998782,-1.3600308895111084,-0.005654007196426392,0.0
120,12.123507979995338,-1.3601115942001343,-0.005654001608490944,0.0
121,12.22350791998906,-1.3602054119110107,-0.00565400579944253,0.0
122,12.323507979992428,-1.3601555824279785,-0.005654004402458668,0.0
123,12.423507979998249,-1.3600527048110962,-0.005653998348861933,0.0
124,12.523508039987064,-1.3600176572799683,-0.005653976462781429,0.0
125,12.623507979995338,-1.3601200580596924,-0.00565400579944253,0.0
126,12.723507979986607,-1.3601505756378174,-0.005654012784361839,0.0
127,12.823507919994881,-1.3603088855743408,-0.005654000211507082,0.0
128,12.923507979998249,-1.360795497894287,-0.005653997417539358,0.0
